id,Localidad
86077078,VINAL ESQUINA
86133064,MONTE QUEMADO
86098004,EL CUADRADO
86098016,TIUN PUNCO
86014130,SAN ANTONIO
86014030,EL AIBAL
86014166,EL FISCO/LOTE48
86049081,UPIANITA
86119999,NO FIGURA EN TABLA
86119067,PAMPA CHARQUINA
86119080,TIERRA DEL ESTE
86035039,EL POLEAR
86098042,RINCON DEL SALADILLO
86098003,EL COLORADO
86147054,LOMA DEL MEDIO
86147058,PALMA REDONDA
86035021,CLODOMIRA
86168013,RUBIA PASO
86168009,MALOTA
86168025,LA RAMADA
86189019,LA RAMADITA
86189037,SUMAMAO
86189008,CHAÑAR PUJIO
86126043,LOS CHAÑARES
86056001,AHI VEREMOS
86056060,RUMI POZO
86021035,PUERTA GRANDE
86147034,BREA PUÑUNA
86147001,AMICHA
86140045,LA HIGUERA
86140019,14 DE MAYO
86140047,LOS ALGARROBOS
86161014,EL SOLER
86161015,HIGUERA CHACRA
86091017,EL CADILLAL
86175043,LOS GALLEGOS
86035043,ESQUINA POZO
86035082,NEGRA MUERTA
86182010,CONCEPCION
86126010,LA ISLA
86105046,PUESTO DE BELTRAN
86084071,PUESTO DEL MEDIO
86084093,SANTA CATALINA
86049053,SAN LORENZO
86049036,PALMA POZO
86077067,TACO ATUN
86077015,EL MALACARA
86077071,VILLA CAROLINA
86028103,PUNTA ISLA
86014112,NUEVA ESPERANZA
86098010,MATARA
86182007,CHILCAN
86119028,QUILUMPA
86035030,CUYOJ
86035106,SANTA ELENA
86056061,SAN BERNARDO
86140035,LA GRANADA
86091019,EL CHARCO
86175095,PERCAS
86091021,EL FISCO DE FATIMA
86182024,LA FALDA
86070035,KILOMETRO 21
86070080,PUNITAYOJ
86035076,LOS QUIROGA
86182016,EL EMPACHADO
86049031,MAQUITO
86119079,TABIANITA
86119042,CATAMARCA
86133031,TACO  POZO
86035046,GUAYCURU
90112165,REARTE SUR
90070039,HUASA PAMPA
90056096,LOS CAMPEROS
90035042,EL PARAISO
90007300,TIMBO NUEVO
90042047,YAQUILO
90056152,"TACANAS,ESTACION SUPERINTENDENTE LEDESMA"
90056056,ESTACION CACHI YACO
90056045,EL SUNCHAL
90063059,LOS AGUIRRE
90098204,QUILMES
90070069,MONTEROS
90070058,LAS MESADAS
90077025,LA TIPA
90070005,AMBERES
90007048,CHILCAS
90112044,EL BRETE
90112194,TICUCHO
90112179,SAN VICENTE
90035074,LA FLORIDA
90014147,LOS PEREZ
90007159,LA CRUZ
90014128,LA TALA
90091014,CAMPO VOLANTE
90063084,PUNTA DEL MONTE
6568004,MORON
6413012,JUNIN
6413023,AGUSTIN ROCA
6476030,TAMANGUEYU
6476023,LOBERIA
6760005,SAN MIGUEL
6351013,VILLA FRANCIA
6351007,GERMANIA
6056043,VILLA ESPORA
6392035,ELORDI
6595017,HINOJO
6168021,LAS TORTUGAS
6547013,SAN MARCELO
6175014,SARASA
6588017,GALO LLORENTE
6441036,VILLA GARIBALDI
6134025,ESTANCIA LA PRIMAVERA
6826005,COLONIA MARTIN FIERRO
6420014,AGUAS VERDES
6203024,SAN JOSE
6077021,TODD
6588034,VILLA FOURNIER
6392033,CORONEL CHARLONE
6063027,RAMOS OTERO
6854039,LA CANTORA
6112012,LA LIMPIA
6134003,BARRIO EL TALADRO
6672021,MIRANDA
6427016,VIRREY DEL PINO
6609034,FRANCISCO ARISTIMUÑO
6252001,BELEN DE ESCOBAR
6462019,LEANDRO N. ALEM
6595029,RECALDE
6189016,LA AURORA
6798017,VELLOSO
6574024,EL FAISAN
6581019,NICANOR OLIVERA
6238019,SEVIGNE
6175015,VILLA MANUEL POM
6483007,JOSE SANTOS AREVALO
6274001,BOSQUES
6098020,VILLA PROGRESO
6532002,ALTAMIRA
6700006,COLONIA SAN MARTIN
6469015,LINCOLN
6595015,ESPIGAS
6861011,VILLA MARTELLI
6203028,VILLA BELGRANO
6581009,ENERGIA
6301002,COLONIA EL SALADO
6609035,FRANCISCO MADERO
6588014,EL JABALI
6602024,STROEDER
6224015,RAMON BIAUS
6595036,SIERRAS BAYAS
6168016,LOS MOLLES
6728023,LA PRIMAVERA
6686019,LA VUELTA
6518020,LA TEHUELCHE
6595011,DURAÑONA
6462013,FORTIN ACHA
6154004,COLONIA SERE
6638016,VILLA ASTOLFI
6638013,PRESIDENTE DERQUI
6854032,SANTIAGO GARBARINI
6210034,CALLONE
6791048,VILLA LAZA
6343021,LA BLANQUEADA
6735014,CAMINO DE YAMEO
6560048,MORENO
6231019,LA MANUELA
6154008,EL RETIRO
6798013,SAN BERNARDO
6770008,EL ESPINILLO
6042011,FAIR
6798021,EL TUYUTI
6448015,SANTA ELENA
6042008,EL PORVENIR
6042045,CUARTEL II
6532019,SAN JORGE
6574022,LOS POZOS
6560080,PARQUE PASO DEL REY
6028002,BARRIO SAN JOSE
6270998,DESCONOCIDO
10007014,HUMAYA
10021049,BUENA VISTA
10070094,POZANCONES
10098002,ALIJILAN
10098017,EL ABRA
10070127,SANTO DOMINGO
10091019,EL PUESTO
10007005,CHUCHUCARUANA
10098027,LA BAJADA
10105048,LAS PAPAS
10077011,LA BAJADA
10077022,SAN ANTONIO
10077015,LA VIÑA
10021044,HUACHASCHI
10098013,CORTADERAS
10042025,LAS PALMAS
10014025,EL SAUCE
10070049,GARAY
10035048,LAS BARRANCAS
10035036,LA CIENAGA DE ABAJO
10042040,SISI HUASI
10070028,EL DIVISADERO
10112006,HUAYCAMA
10042003,CAPAYAN
10056001,ACHALCO
10084031,TUCUMANAO
10021033,MINA CAPILLITAS
14147001,ALTA GRACIA
14105076,SANTA ROSA DE RIO PRIMERO
14042011,LA PALESTINA
14042043,ISLETA CABRAL
14140155,VILLA VALTELINA
14140032,COLONIA MARINA
14028106,CHAÑARITOS N° 2
14119103,CAMPO MARTOLINO
14028033,EL RINCON
14126063,LAS TOSCAS
14182032,MONTE MAIZ
14140082,LAS VARILLAS
14063011,CORRAL DE BUSTOS
14126051,ARROYO DE LOS PATOS
14105062,OBISPO TREJO
14105035,LA POSTA
14105041,LAS BANDURRIAS
14182003,ANA ZUMARAN
14182050,CAMPO CRESPO-P/BALLESTERS
14098064,LAS VERTIENTES
14063012,CRUZ ALTA
14049036,LOS POZOS
14175023,LA TOMA
14084010,GENERAL LEVALLE
14063069,VILLA ELISA
14063014,GENERAL BALDISSERA
14028110,EL DIECISEIS
14119015,LUQUE
14112036,ESTANCIA MARULL
14112001,CAMPO GRANDE
14007067,CERRO PELADO
14175035,SAN JOSE DE LA DORMIDA
14182078,CAMPO LA LUISITA
14140125,CAMPO LOS ZORROS
14070043,SIERRA DE PAREDES
14070003,ALTO SIERRA
14119011,LA REPRESA
14056038,COLONIA MARIA ANGELINA
14182057,COLONIA CORRAL DEL BAJO
14182061,COLONIA LA LEONCITA
14098131,COLONIA LA ARGENTINA
14105019,EL CRISPIN
14105017,EL ALCALDE
14168059,TINTITACO
14182083,CAMPO SANTA ELENA
14112025,SAN LUIS
14035014,MATTALDI
14035044,ESTANCIA LA MARGARITA
14154019,POZO NUEVO
14105057,MEDIA LUNA SUR
14147094,COLONIA COCHA
14140047,COLONIA VALTERIANA
14126053,EL BORDO
14161063,CAMPO BOAGLIO
14126006,CIENAGA DE ALLENDE
14140117,VILLA DEL TRANSITO
14140073,LA FRANCIA
14028082,PIEDRAS AMONTONADAS
14098046,LA GILDA
14028118,LOS CHAÑARITOS N° 1
14035002,DEL CAMPILLO
14161024,CAMPO BATTISTON
14028052,LA LAGUNA
18035072,RINCON DE TUNAS
18063023,EL ZAPALLO
18105041,ITA CORA
18105005,ARROYO GRANDE
18049056,SANTO DOMINGO
18140037,LOMAS DE GONZALEZ
18035069,PERUGORRIA
18140008,CAVIA CUE
18133022,PUERTO ARAZA
18049059,VILLA ROSA
18161021,COSTA SANTA LUCIA
18035084,MALEZAL
18147047,YAPEYU
18161017,COLONIA LA ELISA
18070102,SOLEDAD
18112013,COLONIA LIBERTAD
18021025,RIACHUELO
18028070,SANTA ELVIRA
18063042,MALOYITAS
18140032,LAGUNA NEGRA
18042012,COSTA DE EMPEDRADO
18154048,YATAITY POY
18091005,COLONIA CECILIO ECHEVERRIA
18112011,COLONIA BUENA VISTA
18028009,COLONIA CAIMAN
18098020,LA YERBA
18098031,PAGO ARIAS
18070004,BATEL
18077030,YACAREY
18168009,COLONIA JOSE R.GOMEZ
18070025,COLONIA SAUCE
22014027,LAS PALMAS
22091029,TRES ISLETAS
22043014,SANTA SYLVINA
22154003,CAPITAN SOLARI
22154006,COLONIAS UNIDAS
26014037,LAS GOLONDRINAS
26007006,PUERTO MADRYN
26056001,ALDEA EPULEF
26105010,SEPAUCAL
26077010,RAWSON
26091001,BUEN PASTO
30113045,DISTRITO BERGARA
30113070,COLONIA DESPARRAMADOS
30021033,DISTRITO DOLL
30015024,ESTACION YERUA
30015025,FRIGORIFICO YUQUERI
30015001,CALABACILLA
30015002,CLODOMIRO LEDESMA
30015035,PUERTO YERUA
30098015,COLONIA OFICIAL N°6 EL SAUCE
30028034,COLONIA OFICIAL 25
30098038,VILLA MANTERO
30021020,DIAMANTE
30091022,ROSARIO DEL TALA
30091019,MACIA
30084061,ALDEA SAN ANTONIO
30035038,COLONIA LA BERTA
30035042,EL CARUMBE
30084004,ALDEA SANTA MARIA
30084077,PASO DE LAS PIEDRAS
30084005,ALDEA SANTA ROSA
30021007,ALDEA SPATZENKUTTER
30077014,DON CRISTOBAL
30084030,HASENKAMP
30084057,VIALE
30088001,COLONIA SANTA ELENA-COLONIABAYLINA
30084054,SOSA
30035002,ARROYO DEL MEDIO
30035031,SAUCE DE LUNA
30035001,ALDEA SAN ISIDRO
30049014,DISTRITO CLE
30042016,COLONIA OFICIAL 18
30028027,COLONIA FLEITAS
30088012,COLONIA SAN SALVADOR
30028025,COLONIA EL TROMPO
30028005,COLONIA LA GLORIA
30113001,COLONIA ADIVINO N°2
30056025,RINCON DEL GATO
30035034,CARPINCHORI
34042024,EL POMBERO
34042008,BUENA VISTA
34035143,EL DESCANSO
34021051,ESTERITO
34035099,COLONIA UNION ESCUELA
34014056,GUAYCOLEC
34063081,SAN MARTIN
34021021,COLONIA EL NARANJITO
34028005,BOLSA DEL PALOMO
34035067,COLONIA EL PAVAO
34063103,SAN MIGUEL
34035328,LA PAMPA
34056301,LOMA SENES
34063108,EL SOL
34035626,LAQTASATANYIE (KM14)
34063283,EL SAUZALITO
38042008,EL BRETE
38028010,AZUL PAMPA
38007138,TAMBILLOS
38112058,OJO DE AGUA
38112079,SANSANA
38007028,CASABINDO
38063058,SAN LUCAS
38063046,SAN ANTONIO
38007001,ABDON CASTRO TOLAY
38007003,ABRALAITE
38007130,SANTA ANA DE LA PUNA
42133003,DAMIAN MAISONAVE
42126009,PARERA
42154012,UNANUE
42112008,PUELEN
42070004,GENERAL MANUEL J CAMPOS
42007007,MIGUEL RIGLOS
42154003,COLONIA SANTA MARIA
46014043,SAN NICOLAS DEL RECREO
46014038,LA RAMADITA
46014008,EL QUEBRACHO
46007016,MACHIGASTA
46049002,ANGULOS
46049019,SANTA CRUZ
46119004,EL RETIRO
46021012,SANTA VERA CRUZ
46028001,AICUÑA
46042015,NONOGASTA
46035030,LAS TALAS
46063004,CASTRO BARROS
46056043,S.DE LAS HIGUERAS
46063027,LA HUERTA
46098006,VILLA SAN JOSE DE VINCHINA
46091062,VILLA NIDIA
46056041,TUIZON
46091010,EL ABRA
46091013,EL BUEN RETIRO
46112111,LA CONSULTA
46112009,ALTO BAYO
46070054,SAN PEDRO
46112004,AGUA DE LA PIEDRA
46112017,CHELCOS
46112058,LA LAGUNA
46105002,AMANA
46112073,LAS TOSCAS
50112019,ÑACUÑAN
50063023,VISTALBA (LUJAN DE CUYO)
50084014,LA LIBERTAD
50119002,COLONIA LAS ROSAS
50084009,EL MIRADOR
50056022,LA PALMERA
50056006,COSTA DE ARAUJO
50098012,EL RAMBLON
50007011,9° SECCION
50014018,LOS COMPARTOS
50112002,BARRIO MOLINA BABRERA (SANTA ROSA)
50014026,GENERAL ALVEAR OESTE
50070005,COLONIA BOMBAL
50105015,COLONIA REAL DEL PADRE
54070014,LEANDRO N. ALEM
54063014,PUERTO IGUAZU
54007012,LA CAPILLA
54077021,PUERTO RICO
54119006,COLONIA AURORA
54112007,SAN PEDRO
54098006,GENERAL URQUIZA
54119004,COLONIA ACARAGUA
54119005,COLONIA ALICIA ALTA
54112009,VILLA DON BOSCO
54063030,TIRICA
54056030,PICADA GUARANI
54014023,SALTITO II
54014024,COLONIA MILAGRO
58098007,EL SAUCE
58042039,TRICAO MALAL
58042007,CANCHA HUINGANCO
58007003,ALUMINE
58084027,NAUNAUCO
58091025,LAGUNA AUQUINCO
58021016,CHACAYCO
58077007,BELLA VISTA
58021049,COSTA DEL CATAN LIL
58035043,CHINA MUERTA
62042015,CHICHINALES
62042030,INGENIERO OTTO KRAUSE
62042027,GENERAL FERNANDEZ ORO
62014028,LUIS BELTRAN
62042054,LA FALDA
62042044,VILLA MANZANO
62042002,BARDA DEL MEDIO
62021001,ARROYO QUEMQUEMTREU
62021034,VILLA MASCARDI
62070001,ANECON GRANDE
66154162,EL ARREMO
66140012,ARENAL/EL ARENAL
66063105,VAQUERIA
66105075,SAN ANTONIO DE LOS COBRES
66147183,SAN BERNARDO DE LAS ZORRAS
66070014,COLANZULI
66140042,COPO QUILE
66056142,GENERAL BALLIVIAN
66147111,LA MERCED DE ARRIBA
66021072,LORO HUASI
66126052,EL TOTORAL
66056249,MISION CHERENTA
66007308,LAS LAJITAS
66007256,LA COLONIA
66049130,OJO DE AGUA
66161156,KELLOTICAR
66161138,SANTA CRUZ DE AGUILAR
66014008,CACHI
66049022,CAMPO SANTO
66007349,LUIS BURELA
66063080,PAMPA GRANDE
66133155,FINCA RESISTENCIA
66007007,ALGARROBAL
66070057,TRES MORROS
66133383,FINCA LA ARGENTINA
66098072,TALAPAMPA
66126051,EL TABACAL
66007036,CEIBALITO
66056102,EL PESCADITO
66056173,LA EMBOSCADA
66070067,LA MESADA GRANDE
66161017,BACOYA
66035070,LOS ALAMOS
70098006,COLONIA RICHET ZAPATA
70028006,VILLA DEL CARRIL
70049021,MALIMAN DE ABAJO
70049030,TUDCUM
70105013,LAS LAGUNAS
70035005,EL RINCON
70070002,CARPINTERIA
70063008,VILLA CABECERA
70126009,TUPELI
70070011,QUINTO CUARTEL
70014002,EL BOSQUE
70119019,USNO
70112002,DIQUE ULLUM
74049022,LAFINUR
74042006,BUENA ESPERANZA
74007036,LA AVENENCIA
74035013,LA ANGELINA
74035011,JUSTO DARACT
74049049,CERRITO BLANCO
74049036,OJO DEL RIO
78021068,JULIA DUFOUR
78014088,PUERTO DESEADO
82070060,COLONIA NUEVA CENTRO
82084025,GRANADERO BAIGORRIA
82063010,IRIONDO
82042051,WHEELWRIGHT
82049095,RAMAL SAN JUAN
82021088,COLONIA REINA MARGARITA
82112043,SAN MARTIN NORTE
82133022,GOLONDRINA
82091020,ESTACION RINCON DEL QUEBRACHO
82091014,COLONIA RIPAMONTI
82112056,COLONIA LA MORA
82070004,COLONIA SAN JOSE
82070041,SAN JERONIMO NORTE
82021004,AURELIA
82021050,SAGUIER
82021030,FRONTERA
82105020,LOPEZ
82049018,EL TIMBO
82126012,ESTACION KILOMETRO 465
82049036,LANTERI
82042006,CARRERAS
82105019,LOMA ALTA
82049050,PUERTO RECONQUISTA
82133059,EL 17
82049035,LA SARITA
82119018,VICENTE A.ECHEVERRIA
86154011,LA VICTORIA
86077070,VILLA ABREGU
86133062,LA REACCION
86098043,ROLDAN
86014102,MILAGROS
86098041,PUENTE BAJADA
86014085,LA UNION
86014026,CUATRO ESQUINAS
86049061,TIPIRO
86028007,CAMPO ALEGRE
86119051,LA ELSITA
86098031,LOTE 110
86147044,CHARCO VIEJO
86147013,LAS ABRAS
86028093,TORO PAN
86028074,SAN JOSE
86168021,EL CANDELARIO
86126024,CRUZ DEL NORTE
86126048,PUERTA DE LOS RIOS
86126037,LA CHIRQUITA
86056009,CONSUELO
86056075,TACIOJ/TASIOJ
86056002,BELGICA
86147060,POZO GRANDE
86147064,SAN CARLOS
86140037,ORATORIO
86140026,EL AYUDANTE
86140013,SAN CARLOS
86140018,TACO POZO
86056050,PAMPA DE LOS GUANACOS
86161025,NUEVA INDUSTRIA
86175092,EL MSITOL
86161023,MIRELLA
86091062,SAN GREGORIO
86175018,CHEEJ
86035088,PALOS QUEMADOS
86035131,LAS CHACRAS
86126035,KILOMETRO 88
86070056,LA RAMADA
86070100,SANTA CATALINA
86147061,PUESTO DEL RETIRO
86105017,CAMPO AMOR
86105027,POZO CIEGO
86035097,SAN CARLOS
86035101,SAN JOSE
86042007,CUATRO BOCAS
86056008,COLOMBIA
86056034,LAS MALVINAS
86077047,LOS JURIES
86077056,OBRAJE MAILIN
86119061,MERCEDES
86119069,SAN ANTONIO
86049072,LOMAS DE ZAMORA
86098044,SAN ANTONIO
86028046,LUJAN
86098018,VILELAS
86063113,VILLA LA PUNTA
86021063,LOS PERALTAS
86105033,SAN GREGORIO
86147050,LA AGUADA
86147003,CHAUCHILLAS
86084084,SAN PEDRO
86028061,POZO MOSOJ
86112013,EL HUAICO
86049083,LA ESTANCITA
86035146,ARDILES DE LA COSTA
86084096,GUAMPACHA
90063092,SANTA BARBARA
90098080,EL PASO
90112177,SAN PEDRO DE COLALAO
90098166,LOS ZAZOS
90070027,EL CHURQUI
90112209,ZARATE SUR
90112022,BENJAMIN PAZ
90112029,CHOROMORO
90007215,MACOMITA
90007307,VILLA BENJAMIN ARAOZ
90056104,LOS HERRERA
90035184,VILLTRAN
90056116,MANCOPA
90077040,LOS RIOS
90035072,LA ESPERANZA
90056139,RIO COLORADO
90035004,ALTO DEL PUESTO
90007276,SAN JOSE DE MACOMITAS
90105004,ANCAJULI
90098107,LA ANGOSTURA
90098074,EL MOLLAR
90049038,"HUASA PAMPA NORTE, ESTACION HUASA PAMPA"
90021002,ALPACHIRI
90056054,ESTACION ARAOZ
90070049,LA FLORIDA
94007078,ESTANCIA SARA
94007154,SAN SEBASTIAN
94028004,BASE ESPERANZA
2104001,CIUDAD DE BUENOS AIRES
2103001,CIUDAD DE BUENOS AIRES
6413021,SAFORCADA
6410003,VILLA GOBERNADOR UDAONDO
6568003,HAEDO
6532020,LOS TRONCOS
6274053,VILLA ARIAS
6623001,12 DE AGOSTO
6791064,TUNITAS
6490026,VILLA FIORITO
6609036,LA BLANQUEADA
6672014,LA DORMIDA
6119024,BARRIO PARQUE LAS ACACIAS
6385010,LOS BOSQUES
6441023,LA CUMBRE
6833025,SAN FRANCISCO DE BELLOCQ
6875056,LAS ISLETAS
6218009,EL ESPARTILLAR
6735007,SAN ANTONIO DE ARECO
6154025,TRES ALGARROBOS
6505011,MAGDALENA
6476029,SAN MANUEL
6441062,VILLA ELISA
6826007,CORAZZI
6231027,SALAZAR
6791056,LOS HUESOS
6770049,BAJO TALA
6014003,DE LA GARMA
6595018,ITURREGUI
6270002,CARLOS SPEGAZZIN
6007006,CARHUE
6091001,BERAZATEGUI
6749004,ARROYO DURAZNO
6651029,VILLA IRIS
6854037,EL MATE
6112013,LA MARIA
6427012,SAN JUSTO
6609006,CAPITAN CASTRO
6252005,GARIN
6266016,LOS CARDALES
6266006,CAPILLA DEL SEÑOR
6476003,NAPALEOFU
6392001,BANDERALO
6547001,ABBOTT
6623016,JUAN A DE LA PEÑA
6714001,ARROYO DULCE
6616005,PELLEGRINI
6007007,COLONIA LAPIN
6483015,SALVADOR MARIA
6441002,ANGEL ETCHEVERRY
6466004,LA BELEN
6210013,LOS ANGELES
6595007,COLONIA HINOJO
6595035,SIERRA CHICA
6700010,DUFAUR
6581027,LA LUISA
6277001,BLAQUIER
6609022,MONES CAZON
6056004,CABILDO
6588042,FRENCH
6518015,VIVORATA
6294012,ESTACION ARENALES
6084016,TEDIN URIBURU
6218013,GANDARA
6392029,VILLA SABOYA
6336003,GENERAL LAVALLE
6679022,RODEO CHICO
6749025,3º SECCION DE ISLAS
6028009,MALVINAS ARGENTINAS
6210030,LA TABLADA
6049034,PABLO ACOSTA
6812009,EL MEDANO
6791065,EL SOLCITO
6406009,BELLA VISTA
6505018,EL DESTINO
6238013,LOMAS DE SALOMON
6315016,TRELLES
6049022,LA SOFIA
6560018,B.VILLA NUEVA
6595055,TENIENTE CORONEL MIÑANA
6154009,EL TORO
6274054,SAN JORGE
10035059,MINAS DE CULAMPAJA
10035046,LAGUNA BLANCA
10035006,BARRANCA LARGA
10070037,EL QUIMILO
10035075,HUACO
10021017,EL POTRERO
10077002,BALCOZNA DE AFUERA
10014009,CAÑADA DE IPIZCA
10035063,POZO DE PIEDRA
10077013,LA HIGUERA
10042023,LAS ANIMAS
10112002,ANTAPOCA
10035005,ASAMPAY
10035070,SAN FERNANDO
10091016,EL DESMONTE
10112005,EL PORTEZUELO
10070104,RAMBLONES
10105079,LOS ROBLEDOS
10042029,LOS POCITOS
10056017,EL LINDERO
14042009,LA LAGUNA
14119102,CAMPO LA SIRENA
14028121,NEGRO HUASI
14182059,COLONIA EL DORADO
14182073,LA HERRADURA
14098130,COLONIA LA MADERA
14098008,BULNES
14098110,COLONIA LA PINTA
14098040,LA BRIANZA
14091093,PUESTO PEDERNERA
14091062,SANTA MARIA DE PUNILLA (ESTACION SANTA MARIA)
14007062,ATOS PAMPA
14084016,MELO
14042034,CAMPO LOS PRADOS
14042033,CAMPO EL CABURE
14133014,CRUZ CAÑA
14056025,VILLA REDUCCION
14098132,PUENTE LOS MOLLES
14147016,CASEROS CENTRO
14007019,LA CUMBRECITA
14147095,COLONIA SANTA RITA
14056008,EL RASTREADOR
14056021,PAVIN
14140141,COLONIA MAUNIER CENTRO
14140113,TORO PUJIO
14140084,LOS QUEBRACHITOS
14112024,RAYO CORTADO
14056012,LA CARLOTA
14140033,COLONIA MAUNIER NORTE
14175042,VILLA ROSARIO DEL SALADILLO
14035036,COLONIA LOS CEIBOS
14126005,CAÑADA LARGA
14182075,CAMPO COSTA
14175047,EL BARRIAL
14133012,CONLARA
14140123,CAMPO LA SALADA
14098077,PAUNERO
14098139,COLONIA LA CARMENCITA
14098028,EL CANO
14105069,PUEBLO COMECHINGONES
14105034,LA PARA
14105055,MAQUINISTA GALLINI
14098002,ADELIA MARIA
14028095,SANTO DOMINGO
14182027,LABORDE
14182049,WENCESLAO ESCALANTE
14112008,EL GUANACO
14007081,TERCERA USINA
14126015,LA CORTADERA
14182001,ALDEA SANTA MARIA
14168047,CAMPO LAS PIEDRAS
14182087,COLONIA CORRAL DEL BAJO
14021110,LOS CHAÑARES
14028113,LA BATEA
14098102,CAMPO MARTINELLI
14091068,VILLA BUSTOS (SANTA MARIA DE LA PUNILLA)
14133016,DIQUE MEDINA ALLENDE
14028018,CHARACATO
18007020,MUCHAS ISLAS
18007006,COLONIA PROGRESO
18035085,MARIA CARAPE
18035020,EMILIO R. CONI
18063007,CAPILLITA
18105038,IBERA PITA
18049070,SANTA MARIA
18049024,GUAYQUIRARO
18049054,SANTA CATALINA
18049058,TRES MOJONES
18049071,LA RINCONADA
18049057,SARANDI
18049035,LOS FLOTADORES
18168080,VIROCAY
18147021,GUAVIRAVI
18077017,ITATI
18091049,CASUALIDAD
18161060,TACUARITAS
18161027,ESTANCIA BUENA VISTA
18147005,BACARAY
18077032,GUAYU
18161001,9 DE JULIO
18112020,DOS VIAS
18070099,PUERTO BOCA
18028031,LAS FLORES
18021015,LAGUNA PAIVA
18021014,LAGUNA BRAVA
18035050,LOBORY
18140061,TRES CRUCES
18140036,LOMAS DE GALARZA
18126042,SAN LORENZO
18042014,COSTA GRANDE
18042054,RINCON DEL MADREGON
18042003,ARROYO EL SOMBRERO
18084023,VILLA OLIVARI
18091026,LAVALLE
18070105,LUJAN
18119053,TAPEBICUA
18070070,PASO SAN JUAN
18070027,COSTA BATEL
18070050,ISLA SOLA
18070061,MANANTIALES
18070078,RINCON DEL PAGO
18175002,ARROYO HORQUETA
18056021,PASO ITU
18140033,LAGUNITA
18070053,LA CUCUCHA
18063028,GENERAL PAZ
22063040,JUAN JOSE CASTELLI
22063029,EL SAUZALITO
22084007,CIERVO PETISO
22084051,PAMPA DEL INDIO
22112005,LA CLOTILDE
26077011,TRELEW
26084001,ALDEA APELEG
26070005,CERRO CONDOR
26035002,CERRO CENTINELA
26014023,GUALJAINA
30015036,SAN BONIFACIO
30015028,LA QUERENCIA
30028010,FEDERACION
30008008,COLON
30098012,COLONIA GENERAL URQUIZA
30056046,TALITAS
30008059,EL BRILLANTE
30091021,OLEGARIO VICTOR ANDRADE
30070034,PASO POTRILLO
30113004,COLONIA LA MORA
30113046,DISTRITO RAICES
30070030,LA PAZ
30105001,ANTELO
30035003,BANDERA
30056013,FAUSTINO M. PARERA
30070058,EL CHAÑAR
30084034,LA BALSA
30021040,STROBEL
30049015,DISTRITO COSTA DE NOGOYA
30084011,BARRANCAS COLORADAS
30042007,LA ESMERALDA
30028017,SAN RAMON
30015046,VILLA ADELA
30098032,PRONUNCIAMIENTO
30084003,ALDEA SAN RAFAEL
30077031,CRUCESITAS OCTAVA
30035029,NUEVA VIZCAYA
30091029,EL TROPEZON
30008020,COLONIA NUEVA SAN MIGUEL
34028007,CAMPO BANDERA
34035621,COLONIA EL CATORCE
34021097,SAN FRANCISCO DE LAISHI
34021088,PASO POLENTA
34056105,EL SALADILLO
34056174,LA ESPERANZA
34007244,LAGUNA TRES PACES
34035056,COLONIA 20 DE JUNIO
34049068,ISLA YOBAI GUAZU
34049011,CEIBO TRECE
34063088,TRES POZOS
34035074,COLONIA JAVIER MUÑIZ
34056309,LOMA ALBERDI
34056228,PARATODOS
34056199,MERCEDES CUE
34056070,COLONIA SANTA CRUZ
34063065,MISION SAN ANDRES
34056302,SOLDADO EDMUNDO SOSA
34042070,SAN BLAS
34049113,SIETE PALMAS
34007123,LA LIBERTAD
34007080,EL REMANSO
34035165,EL PERDIDO
34035525,RINCON FLORIDO
34035280,KILOMETRO 503
34007236,VACA PERDIDA
34021022,COLONIA LAGUNA GOBERNADOR
34035635,LAGUNA ACEVAL
38021080,SAN SALVADOR DE JUJUY
38070034,EL FUERTE
38028066,PALCA DE APARZO
38077057,SANTA CATALINA
38112015,CANGREJOS
38112020,CHALCAMAYOC
38077017,CUSI CUSI
38077014,CIENEGUILLAS
38014028,LAS PICHANAS
38014014,DIQUE LA CIENAGA
38042018,LAS ESCALERAS
38077024,LA CIENAGA
38077054,SAN JUAN DE ORO
42126001,CALEUFU
42119010,RELMO
42035002,COLONIA EL DESTINO
42098003,LOVENTUE
42070001,ALPACHIRI
42070009,SANTA TERESA
46049023,PLAZA NUEVA
46042017,SAN NICOLAS
46098010,LA BANDA
46056028,LAS LOMITAS
46056007,CARRIZAL
46112018,CHEPES
46084048,LOS TELLOS
46112046,LA CALERA
50028007,DORREGO (GUAYMALLEN)
50105025,EL NIHUIL
50014015,LA ESCANDINAVA
50028025,VILLA LOS CORRALITOS
50070022,RUSSELL
50070004,BARRANCAS
50070014,ISLA GRANDE
50063018,PERDRIEL
50112013,LA DORMIDA
50119012,TUNUYAN
50084001,ANDRADE
50035010,MUNDO NUEVO
50056033,VILLA TULUMAYA
50105037,LAS MALVINAS
50021008,VILLA MARINI
50112012,LA COSTA
50077009,LA JUNTA
50056998,DESCONOCIDO
50007004,2° SECCION
54077011,GARUHAPE
54119040,COLONIA ALICIA
54077003,CAPIOVICITO
54014001,1° DE MAYO
54098011,JARDIN AMERICA
54098021,ROCA CHICA
54098010,HIPOLITO YRIGOYEN
54035002,COLONIA SANTA MARIA
54119019,SAN FRANCISCO DE ASIS
54021010,MARTIRES
54021012,PROFUNDIDAD
54070007,COLONIA TARANCO
58105015,LA BUITRERA
